celltype,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200
Group4,1.095905,0.794143,1.628734,0.312914,0.998426,0.369268,0.322365,0.064338,0.507537,-0.678395,0.278250,-0.059389,0.119348,0.253967,-0.312615,-0.479108,0.159527,0.811317,0.328409,0.840143,0.650972,-0.011619,0.700269,0.419742,0.200726,0.656861,0.338077,0.341557,0.635104,0.365429,2.502073,0.398061,0.894576,0.039759,-0.775775,0.061952,0.729289,0.484672,0.395122,-0.886456,0.263887,0.475558,1.499986,0.493355,0.283738,-0.061870,-0.186027,-0.878724,0.064895,-0.384383,0.191769,-0.500714,0.786361,1.271802,0.318142,0.836239,0.511617,0.889881,-0.022361,1.452301,0.341489,0.105643,-1.071883,-0.952621,0.433031,1.002563,-0.226473,0.198086,-0.029866,-0.660036,0.448120,0.415937,0.243944,-1.050515,-0.234173,-1.481792,0.274969,0.741930,0.480821,-2.095910,0.355379,0.843227,0.940511,0.332321,0.199177,1.189857,0.095237,-0.089564,0.445630,-0.216527,-1.743648,2.257312,0.159704,1.289421,0.187963,2.208840,-0.944809,-0.031572,-0.888500,0.326269,-0.274531,0.462230,0.830789,0.864342,0.484373,-0.193578,0.677155,1.253966,1.048363,0.403024,-0.106321,0.295714,0.737436,0.261183,0.061678,0.340969,0.233682,0.051537,0.101832,0.524446,-0.190774,-0.753242,-0.393031,-2.011685,0.636057,0.369818,0.488554,0.312505,0.238165,0.582730,-0.079084,0.534696,0.324542,0.464585,-0.237634,0.546669,-0.051001,0.923864,0.413905,0.342604,0.364573,-0.270289,0.331313,-0.251347,0.284703,-1.406995,-0.042650,-0.033384,-1.536346,1.173063,0.820778,0.209148,0.144980,-1.815530,0.020646,-2.609251,-1.512969,0.417352,0.042743,0.498025,-2.692230,0.037071,0.402362,-0.410646,0.727348,0.553672,-0.085733,-0.892813,-0.781428,-0.236283,-0.133734,0.405707,0.167674,0.494113,-1.342551,-0.760814,0.445728,0.212069,-0.414466,-1.854998,0.428823,0.377938,1.234824,0.043421,1.036144,-0.696581,-0.038304,0.073446,0.162315,-0.959922,-3.137576,0.189533,-0.333834,1.529839,-2.243151,0.236600,0.421636,1.616865,0.776624
Group1,-1.042458,0.541537,1.211828,0.115876,-0.952367,0.193138,0.402146,1.355720,0.268626,-0.678395,-0.273850,-0.059389,0.092407,0.095395,-0.312615,2.181536,0.289953,-0.943740,0.594058,-1.043709,0.789553,-0.162312,0.786993,0.440603,0.450500,0.632319,0.540051,-2.849939,-1.532915,0.069832,-0.395977,0.376097,0.491949,0.292636,-0.775775,-2.461432,0.795487,0.442243,0.461444,-0.886456,0.275452,0.435383,-0.834162,0.552726,0.264903,-0.673930,-0.186027,1.602744,0.140150,-0.384383,0.276577,-0.500714,0.743719,-0.527564,0.295494,0.720724,0.472118,0.810663,-0.022361,-0.742386,0.272302,0.152475,-1.071883,1.217799,0.459169,0.267523,-0.226473,0.349859,-0.061950,1.517364,0.589013,-0.939833,0.473718,-1.050515,-0.234173,-1.481792,0.685979,0.677064,0.261096,0.739441,0.294238,-1.069660,1.305252,0.298698,0.334120,-1.054608,0.554945,-0.089564,0.220634,-0.216527,0.324094,1.390202,0.517360,1.098690,0.243566,2.325573,-0.944809,-0.031572,-0.888500,0.397601,-0.274531,0.188937,0.898797,0.886158,-1.045588,-0.193578,-2.161678,-0.656215,1.113440,0.312707,-0.106321,0.064009,-1.086084,0.247298,0.265948,0.233195,0.450498,0.288404,0.547057,0.980298,-0.190774,-0.753242,-0.393031,0.419777,0.828409,0.378896,0.454152,0.195140,-2.578745,0.533921,-0.079084,0.444574,0.127756,0.518269,-0.237634,0.390382,-0.051001,0.608954,0.352521,0.334250,-3.331193,-0.270289,0.304169,-0.251347,0.394652,-1.406995,11.643320,0.143183,-1.536346,1.344395,0.861360,0.342693,0.348127,0.536265,0.295903,0.316012,-1.512969,0.767040,0.507689,0.617343,0.188884,0.111293,0.236315,-0.410646,0.585567,0.388123,0.059136,-0.892813,1.450573,-0.236283,-0.133734,0.693088,-4.397265,0.343595,0.673802,-0.760814,0.347413,0.513683,-0.414466,0.542654,0.312826,-3.335134,1.033978,0.232460,-0.859825,-0.696581,0.403028,0.088615,0.271885,1.102270,0.366682,0.169406,-0.333834,1.678360,0.331193,0.227171,0.310101,-0.500848,0.235431
Group4,1.346174,0.705428,-0.657105,0.142169,0.831620,0.267159,0.381485,-1.052576,0.519778,-0.678395,0.335026,-0.059389,0.061664,0.442490,-0.312615,-0.479108,0.325365,-0.943740,-1.892021,-1.043709,0.803168,-0.095418,0.424915,-2.958656,0.406297,0.507005,-3.241203,0.538359,0.225302,-0.098363,0.972892,0.484189,0.992643,0.299099,-0.775775,0.015612,0.791762,0.647789,0.687817,0.725190,0.179496,0.206476,-0.834162,-2.360797,0.200395,-0.097251,-0.186027,-0.878724,-0.511751,-0.384383,0.334119,0.518273,0.805717,0.916315,-2.278693,0.566599,0.710697,-1.213073,-0.022361,-0.742386,-2.218024,0.337997,-1.071883,-0.952621,0.469829,1.063526,-0.226473,-2.887480,0.253412,-0.660036,-1.836471,-0.939833,0.497371,-1.050515,-0.234173,0.732074,0.731258,-1.541514,0.500346,0.513200,0.390253,0.833738,1.228673,0.319836,0.163607,-1.054608,0.307665,-0.089564,0.177948,-0.216527,0.749859,-0.627540,0.106544,-0.812499,0.508258,-0.542909,-0.944809,-0.031572,-0.888500,0.316635,-0.274531,0.227208,0.803422,-1.198409,-1.045588,-0.193578,0.353555,-0.656215,-0.932996,0.254572,-0.106321,0.434520,0.891384,-3.041559,0.584810,0.337709,0.405062,0.166773,0.165667,-1.195173,-0.190774,0.702688,-0.393031,0.514634,-1.083999,0.340023,0.467962,0.506865,0.186266,0.616220,-0.079084,0.458227,0.175382,0.474235,-0.237634,0.477396,-0.051001,-1.316558,0.341096,0.005822,0.624992,-0.270289,0.636515,-0.251347,0.486205,-1.406995,-0.042650,0.362191,0.746118,-0.979751,-1.303817,-0.034432,0.204541,0.273027,0.005314,-2.609251,0.533395,0.439655,0.034350,0.303384,0.037661,0.072922,0.516380,-0.410646,-1.270698,-2.840671,0.275684,1.357547,1.475070,-0.236283,-0.133734,0.497887,0.143823,0.535587,0.676156,1.669483,0.549104,0.424160,-0.414466,0.303824,0.213678,0.098330,1.263166,0.028652,-0.859825,-0.696581,0.220596,0.115695,0.451449,-0.959922,0.223002,-0.011009,-0.333834,-0.613705,-2.243151,0.353495,0.480126,1.027796,0.593282
Group3,0.763116,0.586558,-0.657105,0.274977,0.787936,0.404011,0.036731,1.048301,0.427361,-0.678395,-0.245846,-0.059389,0.178325,0.217676,-0.312615,-0.479108,0.201246,1.104164,-1.892021,1.104498,0.532598,0.328271,0.771962,0.430778,0.373702,0.288717,0.406875,0.357400,0.956003,-4.046593,-0.395977,0.454261,-1.549935,0.101235,-0.775775,0.593228,0.686532,0.278764,0.313450,1.096436,0.296047,-2.413697,-0.834162,-2.360797,0.421162,-0.379539,-0.186027,-0.878724,0.228658,-0.384383,0.278669,-0.500714,0.789200,-0.527564,0.482984,0.253422,0.501845,-1.213073,-0.022361,-0.742386,0.517782,0.082422,0.853622,1.112220,0.083581,0.494836,-0.226473,-2.887480,0.895041,0.006657,0.717913,-0.939833,0.343555,1.273771,-0.234173,0.570153,0.713980,0.566749,0.441721,0.361083,-3.462725,-1.069660,1.001138,0.413459,0.147865,1.091652,0.114065,-0.089564,-0.347425,3.228661,0.742432,-0.627540,0.154053,-0.812499,0.445895,-0.542909,-0.944809,-0.031572,-0.888500,0.200895,-0.274531,0.480414,-1.109836,0.765169,-1.045588,7.355519,0.283219,-0.656215,-0.932996,0.714763,-0.106321,0.898364,1.106517,-3.041559,0.481139,0.507071,0.581540,0.250264,0.488777,0.771721,-0.190774,-0.753242,-0.393031,0.256889,0.821162,0.323403,0.419283,-0.052027,0.185936,0.634094,-0.079084,0.203130,0.217586,0.524140,-0.237634,0.713599,-0.051001,0.824458,-2.680053,0.185937,0.274519,-0.270289,0.534971,2.840304,0.348682,-1.406995,-0.042650,0.170970,0.362553,-0.979751,-1.303817,0.276347,0.328603,0.539204,0.067864,0.509223,0.850304,0.556017,0.120066,-1.918609,-2.692230,0.113678,0.359495,-0.410646,0.863524,0.417970,0.189418,1.361101,-0.781428,-0.236283,-0.133734,0.293244,0.027817,-2.300695,1.036069,1.118473,0.482349,0.411004,-0.414466,-1.854998,-2.319070,0.230765,-1.185171,0.317635,-0.859825,-0.696581,0.098621,-0.037342,-0.300241,-0.959922,0.192648,0.151532,-0.333834,-0.613705,-2.243151,0.308140,0.258436,-0.500848,0.520562
Group3,0.977163,0.754389,-0.657105,0.303442,0.965607,0.333171,0.435062,-1.052576,0.372740,1.405861,0.284369,-0.059389,0.167273,0.198726,-0.312615,-0.479108,0.143132,0.891571,0.345313,-1.043709,-1.220055,0.256754,-1.414608,-2.958656,0.374511,0.327122,0.340462,0.412635,0.642711,0.181722,-0.395977,-2.643668,-1.549935,0.324455,-0.775775,0.393608,0.582426,0.475085,0.509778,-0.886456,0.035555,0.379572,-0.834162,0.258627,0.339726,-0.071643,-0.186027,1.273270,-0.070636,-0.384383,0.200954,1.947770,0.746606,-0.527564,-2.278693,0.559683,-2.146984,0.381588,-0.022361,1.356744,0.358791,0.196177,1.017450,-0.952621,0.386371,0.562073,-0.226473,0.362159,1.031515,1.306123,0.700609,1.147350,0.351375,-1.050515,-0.234173,0.836536,0.972273,-1.541514,-2.553761,0.510015,0.589153,0.802679,1.101020,0.204445,0.254754,1.268166,0.301712,-0.089564,-0.448129,-0.216527,0.754479,1.723510,0.260520,1.241307,0.333405,-0.542909,-0.944809,-0.031572,-0.888500,0.236094,-0.274531,0.526773,0.898042,0.404252,0.948444,-0.193578,0.265340,1.426239,0.948007,0.523687,-0.106321,0.921086,0.808331,0.326667,0.209043,0.438348,0.439269,0.113222,0.233972,-1.195173,-0.190774,-0.753242,1.790989,0.511361,1.091582,0.339390,-2.344731,0.132862,0.487276,0.540431,-0.079084,0.743662,0.392221,-2.355493,-0.237634,0.669969,-0.051001,0.623260,0.185956,0.433303,0.247294,-0.270289,0.611882,-0.251347,0.151354,0.709804,-0.042650,0.010705,0.530487,0.821638,0.676767,0.121085,0.205740,-1.815530,0.258985,0.127246,0.652517,0.483096,-5.614746,0.240902,0.436710,-0.018942,0.506712,-0.410646,0.630669,-2.840671,0.286613,1.100608,1.053642,-0.236283,-0.133734,0.552690,0.144463,0.526509,0.781023,1.183954,0.585981,0.310039,-0.414466,0.643616,0.505965,0.103842,0.754927,-5.253963,0.865213,-0.696581,0.216236,0.167754,-0.527800,1.084973,0.321029,0.187358,-0.333834,1.598862,0.338888,0.166261,0.136030,-0.500848,0.210514
Group5,-1.042458,0.415777,-0.657105,0.222517,1.323935,0.229951,0.417415,-1.052576,0.466851,1.329634,0.132664,-0.059389,0.025733,0.059324,-0.312615,-0.479108,0.068069,0.970430,-1.892021,1.212392,-1.220055,-0.017803,-1.414608,-2.958656,0.253697,0.154589,0.453506,0.251133,0.746721,-4.046593,-0.395977,0.286321,0.543536,-4.952579,0.877475,0.732873,0.681463,-2.459928,-2.278854,0.987791,0.355244,0.023782,-0.834162,0.330837,0.553640,0.035519,-0.186027,1.170873,-0.185049,-0.384383,0.176109,-0.500714,-1.301061,-0.527564,-2.278693,-1.608830,0.410940,0.861030,-0.022361,1.235119,-0.046758,0.181031,-1.071883,1.004575,0.357465,0.552937,-0.226473,0.630134,0.180919,-0.660036,-1.836471,-0.939833,0.311541,-1.050515,-0.234173,-1.481792,0.441328,-1.541514,0.389758,0.461309,-0.026374,1.041174,-0.938265,0.296317,0.346026,0.780157,0.456991,-0.089564,0.324725,-0.216527,0.756551,-0.627540,0.310269,-0.812499,0.207847,2.183698,-0.944809,-0.031572,0.674375,0.272162,-0.274531,0.616124,0.721480,0.639681,0.799890,-0.193578,0.658035,0.797559,0.513737,0.119634,-0.106321,0.329761,0.988587,0.455459,0.213483,0.334880,0.388797,0.185413,0.255073,1.213622,-0.190774,0.839023,-0.393031,0.457805,-1.083999,0.452667,0.430249,0.192277,0.251108,0.502513,-0.079084,0.506221,0.686837,0.252102,-0.237634,0.597315,-0.051001,0.829798,0.203580,0.047873,0.271220,-0.270289,-1.750444,-0.251347,0.383060,0.764401,-0.042650,0.005736,-1.536346,-0.979751,1.097766,0.019233,0.226969,0.602988,0.182748,0.452034,-1.512969,-2.143411,0.218941,0.477612,0.438396,-0.015839,0.412914,-0.410646,1.413499,-2.840671,0.119213,1.223950,1.334701,-0.236283,-0.133734,0.499826,0.169900,0.413381,-1.342551,-0.760814,0.551968,0.440125,-0.414466,0.522820,0.859825,-3.335134,0.630957,0.178528,1.082481,0.273226,0.266997,0.298024,0.270140,-0.959922,0.397439,0.146751,-0.333834,-0.613705,0.436275,0.336727,0.372559,-0.500848,0.398813
Group2,-1.042458,0.694800,0.417856,0.352591,-0.952367,0.329843,0.406045,0.847570,0.614375,-0.678395,-0.002767,-0.059389,0.590217,0.094571,-0.312615,-0.479108,0.664648,-0.943740,0.871432,1.047174,-1.220055,-0.157016,0.943225,0.402133,0.280987,0.299474,0.300382,0.555225,-1.532915,0.094979,-0.395977,0.208609,0.696777,-4.952579,-0.775775,0.375985,0.627807,0.096616,0.485277,-0.886456,0.124266,0.430136,0.992263,0.506222,0.388259,-0.136752,-0.186027,-0.878724,0.143744,-0.384383,0.265640,-0.500714,0.511530,-0.527564,0.434893,-1.608830,0.371233,-1.213073,-0.022361,1.633178,-2.218024,0.286092,-1.071883,0.912271,0.116400,-1.581934,-0.226473,0.350078,-4.734450,1.151531,0.375252,-0.939833,0.557541,0.884765,-0.234173,0.769285,0.654955,-1.541514,0.434027,0.528503,-3.462725,0.785003,-0.938265,0.179736,-0.072590,-1.054608,0.328503,-0.089564,0.424074,-0.216527,-1.743648,-0.627540,0.364546,1.204686,0.257378,1.418803,-0.944809,-0.031572,-0.888500,0.385625,-0.274531,0.210409,0.967948,0.875129,-1.045588,-0.193578,0.553633,1.951734,1.473474,0.213902,-0.106321,0.121111,0.898591,0.342322,-3.622969,-3.940108,0.322855,0.274896,0.223687,0.961886,-0.190774,0.466435,-0.393031,0.610996,-1.083999,0.485841,-2.344731,0.496405,0.502220,-2.149789,-0.079084,0.135101,0.622675,0.508354,-0.237634,0.372663,-0.051001,-1.316558,0.724126,0.316301,0.280671,-0.270289,0.857566,-0.251347,-2.670272,-1.406995,-0.042650,0.111093,0.700849,-0.979751,1.155014,0.315861,0.477917,-1.815530,-0.173909,-2.609251,1.013861,0.448522,0.164369,0.516012,0.224044,-0.077670,0.631313,-0.410646,-1.270698,0.195866,0.230553,0.918223,-0.781428,-0.236283,-0.133734,-0.050183,0.366355,-2.300695,0.501290,-0.760814,0.475295,-2.058335,-0.414466,0.616434,0.638159,0.479084,0.838693,0.124806,-0.859825,-0.696581,0.208196,0.061031,0.342396,0.387615,0.345872,0.209978,-0.333834,-0.613705,0.479433,0.338252,0.300056,-0.500848,0.326984
Group6,-1.042458,0.549533,-0.657105,0.076747,1.195849,0.173591,0.259322,0.707012,-2.639564,-0.678395,-0.127100,-0.059389,0.173069,0.135058,-0.312615,2.074634,-0.395147,0.815591,0.698552,-1.043709,0.840225,-0.149593,-1.414608,0.229259,0.389364,0.154515,0.454690,0.426832,-1.532915,0.243467,-0.395977,0.149328,0.632631,0.186917,-0.775775,0.518773,-1.468773,0.423101,0.586138,-0.886456,0.005091,0.316191,1.530271,0.454242,0.640418,0.828964,-0.186027,1.130020,-0.027876,-0.384383,0.096936,-0.500714,0.539555,-0.527564,0.555889,-1.608830,-2.146984,0.807112,-0.022361,0.879718,-2.218024,0.255345,1.067623,-0.952621,0.218343,0.468556,-0.226473,0.524539,-4.734450,-0.660036,0.859380,-0.939833,0.405193,1.052511,-0.234173,-1.481792,0.449273,-1.541514,0.351819,0.544505,0.278583,-1.069660,-0.938265,0.182971,0.285457,1.097934,0.099467,-0.089564,0.326921,-0.216527,0.577533,-0.627540,0.129946,0.774581,0.026144,-0.542909,1.075288,-0.031572,-0.888500,0.195246,-0.274531,0.289919,0.531081,0.657692,-1.045588,-0.193578,-2.161678,-0.656215,-0.932996,0.354525,-0.106321,0.285862,-1.086084,0.298610,0.208101,0.111983,0.097363,-0.065761,0.280240,-1.195173,-0.190774,-0.753242,-0.393031,0.408385,0.640166,0.533973,-2.344731,0.093338,0.280249,0.402892,-0.079084,0.225423,0.595235,0.430562,-0.237634,-1.918205,-0.051001,-1.316558,0.485535,0.587550,0.186514,-0.270289,0.335118,-0.251347,0.364968,0.505301,-0.042650,0.093168,0.387777,-0.979751,1.090654,0.336708,0.188144,0.418455,0.201625,-0.018072,0.912899,0.367966,0.207988,-1.918609,0.432915,-0.044968,0.645610,-0.410646,0.446487,0.095331,0.273540,-0.892813,1.491334,-0.236283,-0.133734,-2.419134,0.201050,0.545934,0.689061,-0.760814,0.155598,0.267063,-0.414466,0.675185,-2.319070,0.146050,0.886978,0.156479,-0.859825,-0.696581,0.414814,0.185059,0.044360,-0.959922,0.202456,0.113672,-0.333834,-0.613705,0.423701,0.340604,0.008890,-0.500848,0.415553
Group2,0.770630,0.667513,-0.657105,0.192757,0.784091,0.398421,0.320173,0.598518,0.586203,-0.678395,-0.157983,-0.059389,0.408673,0.231173,-0.312615,-0.479108,0.409174,-0.943740,0.604581,-1.043709,-1.220055,0.121164,1.016686,0.261909,0.370352,0.449658,-3.241203,0.558996,0.775612,0.334417,-0.395977,-2.643668,0.585084,0.246658,1.417125,0.562231,0.255582,-0.005875,0.491508,-0.886456,0.161855,0.493618,1.394531,0.532284,0.512865,-0.384370,-0.186027,1.321350,0.171200,-0.384383,0.191934,-0.500714,-1.301061,1.506285,0.610805,0.379706,-2.146984,0.921881,-0.022361,-0.742386,0.430391,0.229640,0.974814,-0.952621,0.217301,-1.581934,-0.226473,0.337287,0.267316,0.781809,0.371376,1.486818,0.367507,0.970291,1.573054,-1.481792,0.681804,-1.541514,0.423303,0.411003,0.425234,0.773851,1.145651,0.390224,0.400329,1.177913,0.455221,-0.089564,0.226863,-0.216527,0.761676,1.283792,0.005885,-0.812499,0.185025,1.718764,-0.944809,-0.031572,0.745246,0.274321,-0.274531,0.441946,-1.109836,0.899955,-1.045588,-0.193578,0.432507,-0.656215,1.181781,0.529126,-0.106321,0.310956,-1.086084,0.226567,0.314475,0.229218,0.277182,0.206387,0.300424,-1.195173,-0.190774,1.464490,-0.393031,0.464831,0.937710,-0.143460,-2.344731,0.397855,0.482237,0.551960,-0.079084,0.439594,0.044615,0.610258,-0.237634,0.543172,-0.051001,0.725723,0.207341,0.523159,0.177349,-0.270289,-1.750444,-0.251347,0.512358,-1.406995,-0.042650,0.212834,0.527194,0.614230,0.575805,0.276273,0.305819,0.468762,-0.100500,0.425620,-1.512969,0.585744,0.042151,-1.918609,0.406786,0.135721,0.544151,-0.410646,0.506275,0.452611,-5.712724,-0.892813,-0.781428,4.147963,-0.133734,-2.419134,0.093146,0.538122,-1.342551,-0.760814,0.599417,0.477418,-0.414466,-1.854998,0.608509,0.279610,0.584307,0.176893,-0.859825,-0.696581,0.366949,-0.157301,0.268310,-0.959922,0.269327,0.083222,-0.333834,1.375522,-2.243151,0.393281,0.345069,-0.500848,0.551029
Group5,-1.042458,-1.601090,2.091624,0.150538,-0.952367,0.141466,0.341011,1.067287,0.583678,-0.678395,0.522176,-0.059389,0.037317,0.175589,-0.312615,1.956498,0.364428,-0.943740,-1.892021,-1.043709,-1.220055,0.144925,-1.414608,-2.958656,0.280430,0.389898,0.334131,0.260712,-1.532915,0.612114,-0.395977,-2.643668,0.337773,0.267030,-0.775775,0.458736,0.768461,0.444372,0.564803,-0.886456,0.164220,-2.413697,-0.834162,-2.360797,0.252175,-0.242615,-0.186027,0.839180,-0.084481,-0.384383,0.178629,-0.500714,0.968833,-0.527564,0.312169,-1.608830,0.595402,0.956033,-0.022361,-0.742386,-2.218024,0.244353,-1.071883,-0.952621,0.249664,-1.581934,-0.226473,-2.887480,0.035480,-0.660036,0.533652,-0.939833,0.505734,1.254301,2.548321,-1.481792,0.789145,0.942364,0.076179,0.453094,0.266220,1.081869,1.174708,0.396964,0.263183,0.881220,0.445002,-0.089564,0.031211,-0.216527,-1.743648,-0.627540,0.111180,-0.812499,0.179978,-0.542909,0.943331,-0.031572,-0.888500,-4.892749,-0.274531,-2.271831,-1.109836,0.571966,-1.045588,-0.193578,0.298202,1.490099,1.125920,0.335886,-0.106321,0.251539,-1.086084,0.302752,0.141216,0.218093,0.222997,-0.244233,0.285651,-1.195173,-0.190774,-0.753242,-0.393031,-2.011685,0.772564,0.350939,0.512863,0.366548,0.353969,0.521163,-0.079084,0.487470,0.423067,-2.355493,-0.237634,-1.918205,-0.051001,-1.316558,0.344288,-2.544200,-3.331193,-0.270289,0.606106,4.850173,0.320066,-0.014092,-0.042650,0.210404,0.549270,-0.979751,0.976887,0.231259,0.375150,0.603279,0.497342,0.202372,0.754060,0.210902,-0.025234,0.642970,0.406167,0.044178,0.344744,-0.410646,1.147073,0.438943,0.356286,1.164329,-0.781428,-0.236283,-0.133734,0.567414,0.309841,0.517275,1.149990,1.153480,0.738763,0.548036,-0.414466,0.714097,0.509834,0.483494,-1.185171,0.056398,-0.859825,-0.696581,0.391092,0.364426,0.528876,-0.959922,0.357427,0.362021,-0.333834,-0.613705,0.557461,0.287518,0.127525,-0.500848,0.623642
Group5,-1.042458,-1.601090,1.468460,0.317937,-0.952367,0.319817,0.411127,-1.052576,-2.639564,-0.678395,0.392352,-0.059389,0.222794,0.023872,-0.312615,-0.479108,0.197528,-0.943740,0.596084,1.166636,0.740681,0.108066,0.795189,0.280123,0.332389,0.305083,-3.241203,0.330367,-1.532915,0.339148,-0.395977,0.434282,0.157013,0.114122,-0.775775,0.602766,-1.468773,0.334132,0.236787,-0.886456,0.284004,-2.413697,-0.834162,0.438392,0.524018,-0.130267,-0.186027,-0.878724,-0.330900,-0.384383,0.205927,-0.500714,-1.301061,-0.527564,0.412850,0.625241,0.457983,-1.213073,-0.022361,1.656942,0.599110,0.378470,1.078883,-0.952621,0.253597,0.374614,-0.226473,0.539446,-0.031104,-0.660036,0.561328,-0.939833,0.384510,0.817214,4.856053,0.632626,0.586312,0.904619,0.553706,0.408430,0.178071,1.189261,1.267071,0.009540,0.026835,-1.054608,0.331628,-0.089564,0.448890,-0.216527,-1.743648,-0.627540,0.279471,-0.812499,-0.149647,1.858978,1.048241,-0.031572,-0.888500,0.099233,-0.274531,0.441506,0.724229,-1.198409,1.027061,-0.193578,0.456811,-0.656215,1.282769,0.329682,-0.106321,0.118025,0.770738,0.267494,0.312165,-0.081694,0.267018,0.090037,-0.059540,-1.195173,-0.190774,-0.753242,-0.393031,0.562855,0.809874,0.202100,0.584331,-0.132589,0.471661,0.604787,-0.079084,-2.440274,0.407238,0.083556,-0.237634,0.620488,-0.051001,-1.316558,0.421401,0.222998,0.330969,-0.270289,-1.750444,-0.251347,0.464199,-1.406995,-0.042650,0.380168,0.750732,-0.979751,0.630715,0.273520,0.290002,-1.815530,0.131670,0.324871,-1.512969,0.419605,0.214001,0.469782,0.445299,0.126789,0.393002,-0.410646,1.169107,0.407869,0.201894,-0.892813,1.617797,-0.236283,-0.133734,0.514356,0.277601,0.520869,0.936269,0.918241,0.433001,0.202494,-0.414466,0.450216,0.418139,0.387498,0.570789,0.222211,-0.859825,-0.696581,0.370738,0.174758,0.370726,0.742673,0.293659,0.442742,-0.333834,-0.613705,0.351962,0.395361,0.049630,2.643078,-2.153535
Group5,1.230286,0.428378,1.157182,0.231052,0.954360,0.344083,0.342708,0.977389,0.249412,-0.678395,0.284514,-0.059389,0.245672,-0.183279,-0.312615,-0.479108,0.024991,-0.943740,0.785556,0.938811,-1.220055,-0.265013,0.769443,-2.958656,0.391215,0.431365,0.294328,0.329615,0.732273,0.636173,-0.395977,0.464852,0.723052,0.116554,-0.775775,0.477872,0.755754,0.628542,-2.278854,1.230997,0.475301,0.435998,-0.834162,0.447391,0.303126,-0.032687,-0.186027,-0.878724,0.475187,-0.384383,0.135143,-0.500714,1.031087,-0.527564,-2.278693,0.654516,0.420454,0.881242,-0.022361,-0.742386,0.463902,-4.826206,1.341155,-0.952621,0.125288,0.507025,3.951631,0.522235,0.161979,-0.660036,0.491056,1.321454,0.430698,-1.050515,-0.234173,0.807547,0.708509,0.894715,0.540018,0.337075,0.376920,0.852827,0.482002,0.358999,0.260875,0.797548,0.526464,-0.089564,0.444040,-0.216527,-1.743648,-0.627540,0.252684,-0.812499,0.454126,-0.542909,-0.944809,-0.031572,-0.888500,0.073083,-0.274531,0.436998,0.498960,0.920768,-1.045588,-0.193578,0.245958,1.593360,-0.932996,0.147160,-0.106321,-3.005007,-1.086084,0.329572,0.121038,0.263968,0.334252,-0.144641,-0.002027,0.902957,-0.190774,-0.753242,-0.393031,0.305946,-1.083999,0.193515,0.426479,-0.022338,0.325498,0.517896,-0.079084,0.383990,0.356452,-2.355493,-0.237634,0.583815,-0.051001,0.839829,0.350966,0.425679,0.299192,-0.270289,0.576534,-0.251347,0.564812,-1.406995,-0.042650,0.316640,-1.536346,-0.979751,0.497738,0.365427,-4.279666,-1.815530,0.261816,0.300455,-1.512969,0.501634,-0.059801,0.570812,0.508432,0.346304,0.397124,-0.410646,1.082511,0.283547,0.182580,0.978126,-0.781428,-0.236283,-0.133734,0.275531,0.107939,0.539509,0.830643,-0.760814,0.609496,0.099261,2.954914,-1.854998,0.553150,0.490272,-1.185171,0.156742,0.562533,-0.696581,0.400750,-0.059904,0.166853,-0.959922,-3.137576,0.209779,-0.333834,1.424868,-2.243151,0.088693,0.167177,-0.500848,0.572961
